POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CH,TRAUNTER OVAS VADRET DA (PART OF E35/12),5835,2009,20099999,2892.0,2833.0,2750.0,,0.38,,0.106,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TREMOGGIA VADRET DAL,5816,2009,20099999,3291.0,2991.0,2709.0,,2.22,,1.881,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TREUTSE BO GLACIER DE,5666,2010,20109999,3303.0,2855.0,2718.0,,1.1,,0.39300001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIAZZA VADRET DA,4616,2009,20099999,2976.0,2922.0,2834.0,,0.31,,0.059999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIENT,457,1971,19719999,3490.0,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TRIENT,457,1973,19739999,,3140.0,,,5.0,,6.5799999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TRIENT,457,1975,19759999,3490.0,3140.0,1760.0,,5.0,,6.5799999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TRIENT,457,1976,19769999,,,1764.0,1.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIENT,457,1977,19779999,,,1764.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIENT,457,1978,19789999,,,1764.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIENT,457,1979,19799999,,,1763.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIENT,457,1980,19809999,,,1762.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIENT,457,1981,19819999,,,1761.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIENT,457,1982,19829999,,,1759.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIENT,457,1983,19839999,,,1758.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIENT,457,1984,19849999,,,1755.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIENT,457,1985,19859999,,,1754.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIENT,457,1986,19869999,,,1750.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TRIENT,457,1987,19879999,,,1750.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TRIENT,457,1988,19889999,,,1751.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TRIENT,457,1989,19899999,,,1752.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TRIENT,457,1990,19909999,,,1753.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TRIENT,457,1991,19911008,,,1753.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TRIENT,457,1992,19921107,,,1754.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TRIENT,457,1994,19941016,,,1760.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TRIENT,457,1996,19960831,,,1767.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TRIENT,457,1997,19971015,,,1769.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TRIENT,457,1998,19980808,,,1788.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TRIENT,457,1999,19991031,,,1793.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TRIENT,457,2001,20010915,,,1900.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,approximate value
CH,TRIENT,457,2003,20030922,,,2000.0,,,,5.9000001,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,approximate value
CH,TRIENT,457,2004,20040911,,,2000.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,approximate value
CH,TRIENT,457,2005,20050924,,,2030.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIENT,457,2010,20109999,3460.0,3132.0,2099.0,,4.3899999,,5.823,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIEST GL.,3428,2011,20119999,3639.0,3264.0,2873.0,,2.0799999,,2.026,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFT (GADMEN),446,1973,19739999,,2900.0,,,7.0999999,,17.190001,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TRIFT (GADMEN),446,1975,19759999,3505.0,2900.0,1710.0,,7.0999999,,17.190001,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TRIFT (GADMEN),446,1980,19809999,,,1670.0,,,,15.335,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TRIFT (GADMEN),446,1982,19829999,,,1660.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TRIFT (GADMEN),446,1999,19990916,,,1670.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TRIFT (GADMEN),446,2001,20010823,,,1648.0,,,,,,aP,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIFT (GADMEN),446,2002,20020913,,,1651.0,,,,,,aP,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIFT (GADMEN),446,2003,20030904,,,1651.0,,,,15.335,,aP,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIFT (GADMEN),446,2004,20040728,,,1651.0,,,,,,aP,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIFT (GADMEN),446,2005,20050914,,,1652.0,,,,,,aP,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TRIFT (GADMEN),446,2010,20109999,3381.0,2931.0,1753.0,,6.4200001,,14.906,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFT VS,5435,2009,20099999,4010.0,3311.0,2813.0,,2.4400001,,1.654,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFT VS,5499,2010,20109999,3931.0,3238.0,2928.0,,2.79,,2.0409999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFT-NE,5353,2011,20119999,3342.0,3223.0,3082.0,,0.38,,0.111,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFT-SW,5348,2011,20119999,3895.0,3293.0,2677.0,,2.96,,2.007,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFTJI,5481,2009,20099999,3504.0,3208.0,2942.0,,1.2,,0.87599999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIFTTAELLI,4985,2010,20109999,2848.0,2767.0,2706.0,,0.34,,0.034000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRIMMLETEN-W,5143,2011,20119999,1418.0,1349.0,1294.0,,0.19,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TROUYE GLACIER DE LA,5655,2010,20109999,3114.0,3004.0,2947.0,,0.31,,0.035999998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRUBINASCA VADREC DA LA-E,5780,2009,20099999,2702.0,2444.0,2227.0,,0.60000002,,0.221,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TRUBINASCA VADREC DA LA-W,5781,2009,20099999,2401.0,2366.0,2335.0,,0.079999998,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSA GLACIER DE LA,5574,2010,20109999,3158.0,3102.0,2994.0,,0.23999999,,0.021,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSALION-I,5573,2010,20109999,3044.0,2991.0,2934.0,,0.15000001,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSALION-II,5588,2010,20109999,3286.0,3246.0,3201.0,,0.12,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSANFLEURON,371,1969,19699999,,,2417.0,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSANFLEURON,371,1973,19739999,,2760.0,,,3.5999999,,3.78,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSANFLEURON,371,1974,19749999,3016.0,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSANFLEURON,371,1975,19759999,3020.0,2760.0,2420.0,,3.5999999,,3.78,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSANFLEURON,371,2006,20060901,2945.0,2768.0,2497.0,5.0,3.0,0.2,,,aP,Matthias Huss,"Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland",,
CH,TSANFLEURON,371,2010,20109999,2969.0,2769.0,2506.0,,2.9000001,,2.6459999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSANFLEURON,371,2013,20139999,,,,,,,2.61813,,,"Nadine Salzmann, Matthias Huss","Department of Geosciences, University of Fribourg, CH-1700 Fribourg, Switzerland","Huss, M., Voinesco, A. and Hoelzle, M. (2013). Geographica Helvetica, 68, 227-237.",
CH,TSANFLEURON,371,2017,20179999,2960.0,,2542.0,,,,2.4662499,,,Matthias Huss,Geoscience University of Fribourg,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,TSANFLEURON,371,2018,20189999,2960.0,,2542.0,,,,2.4662499,,,,"UFR, http://www.glamos.ch",,
CH,TSARMINE GLACIER DE,5572,2010,20109999,3067.0,2960.0,2882.0,,0.22,,0.061999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSAUDERYS GLACIER DES,5598,2010,20109999,3265.0,3178.0,3097.0,,0.36000001,,0.057999998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHIERVA,405,1971,19719999,3995.0,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHIERVA,405,1973,19739999,,3060.0,,,5.0,,6.8299999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHIERVA,405,1975,19759999,4000.0,3060.0,2150.0,,5.0,,6.8299999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHIERVA,405,1976,19769999,,,2170.0,1.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHIERVA,405,1978,19789999,,,2160.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHIERVA,405,1979,19799999,,,2150.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHIERVA,405,1981,19819999,,,2140.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHIERVA,405,1982,19829999,,,2140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHIERVA,405,1983,19839999,,,2140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHIERVA,405,1984,19849999,,,2140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHIERVA,405,1985,19859999,,,2140.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHIERVA,405,1986,19869999,,,2140.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHIERVA,405,1988,19889999,,,2140.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHIERVA,405,1989,19899999,,,2141.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHIERVA,405,1990,19909999,,,2141.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHIERVA,405,1991,19910813,,,2142.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHIERVA,405,1992,19920925,,,2143.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHIERVA,405,1993,19931013,,,2144.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHIERVA,405,1994,19940902,,,2146.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHIERVA,405,1996,19961009,,,2149.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHIERVA,405,1997,19971003,,,2151.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHIERVA,405,1998,19981014,,,2150.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHIERVA,405,1999,19991006,,,2190.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHIERVA,405,2000,20001005,,,2221.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHIERVA,405,2001,20011017,,,2221.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHIERVA,405,2002,20021009,,,2290.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHIERVA,405,2003,20031028,,,2300.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHIERVA,405,2004,20041006,,,2340.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHIERVA,405,2005,20051018,,,2340.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHIERVA VADRET DA (NO. 93),4597,2009,20099999,3958.0,3111.0,2260.0,,3.96,,5.092,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHIERVA VADRETTIN DA,4596,2009,20099999,3550.0,3252.0,3000.0,,1.39,,0.417,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGEL,441,1969,19699999,3505.0,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHINGEL,441,1973,19739999,,2680.0,,,3.8,,6.1799998,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHINGEL,441,1975,19759999,3510.0,2680.0,2170.0,,3.8,,6.1799998,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSCHINGEL,441,1976,19769999,,,2270.0,5.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHINGEL,441,1977,19779999,,,2270.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHINGEL,441,1978,19789999,,,2290.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHINGEL,441,1979,19799999,,,2290.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHINGEL,441,1980,19809999,,,2265.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSCHINGEL,441,1981,19819999,,,2260.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHINGEL,441,1982,19829999,,,2260.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHINGEL,441,1983,19839999,,,2267.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHINGEL,441,1984,19849999,,,2265.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHINGEL,441,1985,19859999,,,2265.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,TSCHINGEL,441,1986,19869999,,,2265.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHINGEL,441,1987,19879999,,,2265.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHINGEL,441,1988,19889999,,,2265.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHINGEL,441,1989,19899999,,,2265.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHINGEL,441,1990,19909999,,,2265.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,TSCHINGEL,441,1991,19910925,,,2260.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHINGEL,441,1994,19940923,,,2269.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSCHINGEL,441,1997,19970918,,,2270.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHINGEL,441,1998,19980910,,,2266.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHINGEL,441,1999,19990924,,,2266.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,TSCHINGEL,441,2001,20010928,,,2266.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHINGEL,441,2002,20020920,,,2266.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHINGEL,441,2004,20040923,,,2269.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHINGEL,441,2005,20050916,,,2269.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,TSCHINGELFIRN,4895,2010,20109999,3103.0,2808.0,2657.0,,0.93000001,,0.479,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELFIRN (NO. 60),4611,2011,20119999,3331.0,2671.0,2289.0,,4.1300001,,5.2280002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELFIRN-N,4829,2010,20109999,2982.0,2768.0,2652.0,,0.60000002,,0.16,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELFIRN-S,4830,2010,20109999,2925.0,2704.0,2460.0,,1.16,,0.50599998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELGRAT-N,5135,2011,20119999,3115.0,2962.0,2753.0,,0.52999997,,0.26800001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELGRAT-S,4613,2011,20119999,2707.0,2665.0,2634.0,,0.1,,0.0070000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELHORN-NE,5154,2011,20119999,3555.0,3533.0,3492.0,,0.12,,0.017999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELSPITZ-NW,5157,2011,20119999,3309.0,3122.0,2918.0,,0.23999999,,0.096000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSCHINGELSPITZ-S,4612,2011,20119999,2782.0,2744.0,2714.0,,0.11,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSENA REFIEN-S,5602,2010,20109999,3440.0,3426.0,3414.0,,0.07,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSENA REFIEN-W,5601,2010,20109999,3107.0,3058.0,3030.0,,0.090000004,,0.0060000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSESETTE GLACIER DE LA,5644,2010,20109999,3218.0,2773.0,2487.0,,2.05,,1.845,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,TSEUDET,364,1967,19679999,3731.0,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,TSEUDET,364,1973,19739999,,2900.0,,,3.0,,1.73,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSEUDET,364,1975,19759999,3730.0,2900.0,2420.0,,3.0,,1.73,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,TSEUDET,364,1976,19769999,,,2425.0,1.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,TSEUDET,364,1977,19779999,,,2425.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
